ID_HEX|JAPONÊS|TRADUÇÃO|NOTAS
0xF1ED|ナディーン||
0xF1EE|ヤッキン||
0xF1EF|フィオナ||
0xF1F0|ファーター||
0xF1F1|ミリアム||
0xF1F2|アバド||
0xF1F3|アベンヌ||
0xF1F4|ゾット||
0xF1F5|ナナ||
0xF1F6|ロッパ||
0xF1F7|シママ||
0xF1F8|リア||
0xF1F9|エミール||
0xF1FA|シモーヌ||
0xF1FB|イーニィ||
0xF1FC|ホネーン||
0xF1FD|ニース||
0xF1FE|ネッド||
0xF1FF|ハニー||
0xF200|カレン||
0xF201|ミノス||
0xF202|ジーダ||
0xF203|メイ||
0xF204|ワリフト||
0xF205|プライ||
0xF206|ハン||
0xF207|ラゴス||
0xF208|ビビアン||
0xF209|サイモン||
0xF20A|ハスター||
0xF20B|プレヤ||
0xF20C|ゼニー||
0xF20D|カラック||
0xF20E|ミース||
0xF20F|ゾフィー||
0xF210|ワンゼ||
0xF211|ミッキー||
0xF212|キリエ||
0xF213|クワット||
0xF214|ネガント||
0xF215|ピナピナ||
0xF216|コモ||
0xF217|リンドーン||
0xF218|グレッグ||
0xF219|ナンシー||
0xF21A|ポリー||
0xF21B|ジョン||
0xF21C|シロ||
0xF21D|ブリジット||
0xF21E|フンバー||
0xF21F|フローラ||
0xF220|カール||
0xF221|モウギュ||
0xF222|グレイ||
0xF223|マール||
0xF224|トーサカ||
0xF225|カンカン||
0xF226|ハミル||
0xF227|カザ||
0xF228|レビロ||
0xF229|エッコ||
0xF22A|ブッチー||
0xF22B|イラ||
0xF22C|スール||
0xF22D|スキット||
0xF22E|コエット||
0xF22F|サブロー||
0xF230|シシル||
0xF231|リボン||
0xF232|テツ||
0xF233|カルメル||
0xF234|ジェロニモ||
0xF235|シニア||
0xF236|ケンケン||
0xF237|パパヤ||
0xF238|アラザン||
0xF239|タリア||
0xF23A|ジャック||
0xF23B|ページ||
0xF23C|ロナルド||
0xF23D|クラーク||
0xF23E|キンク||
0xF23F|レーデリア||
0xF240|エビータ||
0xF241|エイワス||
0xF242|シボシボ||
0xF243|アスラン||
0xF244|グレアム||
0xF245|ホイックス||
0xF246|マミタン||
0xF247|ウェイト||
0xF248|サージ||
0xF249|ヒッテモニ||
0xF24A|ベロリン||
0xF24B|ダンドン||
0xF24C|この人に　メダル王の城のことを 教えますか？||
0xF24D|この人に　<TOWN>のことを 教えますか？||
0xF24E|なし||
0xF24F|イムルの牢屋||
0xF250|なぞの火口||
0xF251|ブランカ||
0xF252|さばくの宿屋||
0xF253|きつねヶ原||
0xF254|ボンモールの牢屋||
0xF255|レイクナバ||
0xF256|アネイル||
0xF257|ハバリア||
0xF258|アッテムト||
0xF259|岬のお告げ所||
0xF25A|サラン||
0xF25B|テンペ||
0xF25C|フレノール||
0xF25D|王家の墓||
0xF25E|エンドール||
0xF25F|エンドール関所||
0xF260|サントハイム関所||
0xF261|コナンベリー||
0xF262|ミントス||
0xF263|モンバーバラ||
0xF264|スタンシアラ||
0xF265|イムル||
0xF266|バトランド||
0xF267|村はずれの井戸||
0xF268|ガーデンブルグ||
0xF269|海辺の村||
0xF26A|リバーサイド||
0xF26B|ゴットサイド||
0xF26C|メダル王の城||
0xF26D|湖の塔||
0xF26E|さえずりの塔||
0xF26F|ラスタ||
0xF270|ゴルエイ||
0xF271|セシル||
0xF272|ピピン||
0xF273|ルナ||
0xF274|サリル||
0xF275|エンチャ||
0xF276|ブラーノ||
0xF277|パル||
0xF278|オニール||
0xF279|ボガート||
0xF27A|コロゴロ||
0xF27B|ウォーク||
0xF27C|ピアナ||
0xF27D|ゴバン||
0xF27E|レミ||
0xF27F|ドストン||
0xF280|シュンク||
0xF281|マドリア||
0xF282|プキ||
0xF283|クロービス||
0xF284|リンダ||
0xF285|シアン||
0xF286|ルルミー||
0xF287|ペラオス||
0xF288|レディス||
0xF289|パグル||
0xF28A|マリン||
0xF28B|レキット||
0xF28C|ブラン||
0xF28D|ギャラン||
0xF28E|ラッツ||
0xF28F|モン||
0xF290|コードン||
0xF291|ハラド||
0xF292|メサムチョ||
0xF293|ククル||
0xF294|カーサ||
0xF295|ミザベラ||
0xF296|ウィル||
0xF297|ヤニモック||
0xF298|ハック||
0xF299|キレス||
0xF29A|エレン||
0xF29B|ユミナ||
0xF29C|ワルドナー||
0xF29D|ヨーレイ||
0xF29E|ロデオ||
0xF29F|レオン||
0xF2A0|チャーミー||
0xF2A1|ペガソ||
0xF2A2|リジュ||
0xF2A3|シーズ||
0xF2A4|ビリア||
0xF2A5|スラオット||
0xF2A6|ステッド||
0xF2A7|ソルドニア||
0xF2A8|クーベル||
0xF2A9|レエチェ||
0xF2AA|エンゼラ||
0xF2AB|カペッチャ||
0xF2AC|ゾラック||
0xF2AD|ベードン||
0xF2AE|ポレリア||
0xF2AF|ウルエス||
0xF2B0|ナニーワ||
0xF2B1|ティゴス||
0xF2B2|グレント||
0xF2B3|ロンソン||
0xF2B4|リーベルト||
0xF2B5|レイア||
0xF2B6|ピンキー||
0xF2B7|ジョージ||
0xF2B8|ラクノン||
0xF2B9|テグラー||
0xF2BA|ノイマン||
0xF2BB|ロードム||
0xF2BC|トゥムー||
0xF2BD|ランチェ||
0xF2BE|シャン||
0xF2BF|シェドック||
0xF2C0|ランザール||
0xF2C1|リシェル||
0xF2C2|ニューマン||
0xF2C3|ゾーキー||
0xF2C4|スラピーノ||
0xF2C5|タイボーク||
0xF2C6|ニャニャ||
0xF2C7|ギョロ||
0xF2C8|ピーキー||
0xF2C9|ウオン||
0xF2CA|ルソン||
0xF2CB|ポラリス||
0xF2CC|バート||
0xF2CD|ホナジィ||
0xF2CE|エルザ||
0xF2CF|ロビン||
0xF2D0|アリ||
0xF2D1|ノエル||
0xF2D2|リヴィエラ||
0xF2D3|キグニー||
0xF2D4|コディ||
0xF2D5|クーガン||
0xF2D6|アンソニー||
0xF2D7|ブーケ||
0xF2D8|ドリス||
0xF2D9|ミロン||
0xF2DA|ヒューイ||
0xF2DB|ハネス||
0xF2DC|クロエ||
0xF2DD|マシュー||
0xF2DE|バレル||
0xF2DF|ディーノ||
0xF2E0|アイネ||
0xF2E1|クライネ||
0xF2E2|ナハトム||
0xF2E3|ボーン||
0xF2E4|マレンコフ||
0xF2E5|メヴィル||
0xF2E6|アロア||
0xF2E7|イネス||
0xF2E8|ウイニー||
0xF2E9|エバンス||
0xF2EA|グーフィー||
0xF2EB|ケンネル||
0xF2EC|コッポラ||
0xF2ED|サミュエル||
0xF2EE|スザナ||
0xF2EF|ゼブラ||
0xF2F0|ソダン||
0xF2F1|タルコフ||
0xF2F2|チン||
0xF2F3|コッコ||
0xF2F4|トマス||
0xF2F5|ナスダ||
0xF2F6|ヌヌス||
0xF2F7|ネヴァン||
0xF2F8|ノーラ||
0xF2F9|ハリス||
0xF2FA|ッ||
0xF2FB|ラ||
0xF2FC|ー||
0xF2FD|ィスゾンーホーガン||
0xF2FE|ロイド||
0xF2FF|ケネス||
0xF300|ティム||
0xF301|アラン||
0xF302|ボイド||
0xF303|セリエ||
0xF304|ベイリー||
0xF305|スタンリー||
0xF306|バーキン||
0xF307|ベッソン||
0xF308|カニンガム||
0xF309|ムアコック||
0xF30A|マルゴー||
0xF30B|ケリー||
0xF30C|マローネ||
0xF30D|フォイゾン||
0xF30E|ファラ||
0xF30F|アイゼン||
0xF310|エドワウ||
0xF311|スラキッド||
0xF312|ギャムズ||
0xF313|ガンツ||
0xF314|ライオネル||
0xF315|ジュネ||
0xF316|イエット||
0xF317|アグリ||
0xF318|イザベル||
0xF319|ウドンゲ||
0xF31A|エクル||
0xF31B|オルセン||
0xF31C|カイル||
0xF31D|ギーン||
0xF31E|クレア||
0xF31F|ゲオルグ||
0xF320|コニー||
0xF321|サム||
0xF322|シリア||
0xF323|スーザン||
0xF324|ソーシャ||
0xF325|タナトス||
0xF326|チョビン||
0xF327|ツァール||
0xF328|ドミンゴ||
0xF329|ナーニャ||
0xF32A|ヌルスケ||
0xF32B|ネルソン||
0xF32C|ノロイン||
0xF32D|ピス||
0xF32E|フボーク||
0xF32F|ヘレナ||
0xF330|ボンバ||
0xF331|マカール||
0xF332|ムーサ||
0xF333|メトロ||
0xF334|ドンガアデ||
0xF335|モンドー||
0xF336|ヤーム||
0xF337|ヨロレイヒ||
0xF338|リニア||
0xF339|ルドスト||
0xF33A|ローエル||
0xF33B|ン・ゴグス||
0xF33C|パノン||
0xF33D|アンナ||
0xF33E|ウーハン||
0xF33F|ギンタ||
0xF340|エルドラス||
0xF341|オベリア||
0xF342|カブ||
0xF343|キーマン||
0xF344|クルタン||
0xF345|ケイ||
0xF346|コルドバ||
0xF347|サンダー||
0xF348|シンプソン||
0xF349|スラボン||
0xF34A|セルシア||
0xF34B|ソロース||
0xF34C|ダット||
0xF34D|チミン||
0xF34E|ツビット||
0xF34F|デービス||
0xF350|トロノア||
0xF351|ナドラス||
0xF352|ニキータ||
0xF353|ヌラリッヒ||
0xF354|ネロ||
0xF355|ノックー||
0xF356|ハインツ||
0xF357|ピット||
0xF358|ブルボン||
0xF359|ヘルニアス||
0xF35A|ポルトー||
0xF35B|メダリア||
0xF35C|ムーンシア||
0xF35D|メンドーサ||
0xF35E|モニカ||
0xF35F|ヤデル||
0xF360|ユリエル||
0xF361|ヨブ||
0xF362|ヤゴール||
0xF363|リグベイダ||
0xF364|ルンメニゲ||
0xF365|レンコン||
0xF366|ロザンナ||
0xF367|Ｇ・ピサロ||
0xF368|ブレンダ||
0xF369|ブラッド||
0xF36A|サラーム||
0xF36B|ナディーン||
0xF36C|ヤッキン||
0xF36D|フィオナ||
0xF36E|ファーター||
0xF36F|ミリアム||
0xF370|アバド||
0xF371|アベンヌ||
0xF372|ゾット||
0xF373|ナナ||
0xF374|ロッパ||
0xF375|シママ||
0xF376|リア||
0xF377|エミール||
0xF378|シモーヌ||
0xF379|イーニィ||
0xF37A|ホネーン||
0xF37B|ニース||
0xF37C|ネッド||
0xF37D|ハニー||
0xF37E|カレン||
0xF37F|ミノス||
0xF380|ジーダ||
0xF381|メイ||
0xF382|ワリフト||
0xF383|プライ||
0xF384|ハン||
0xF385|ラゴス||
0xF386|ビビアン||
0xF387|サイモン||
0xF388|ハスター||
0xF389|プレヤ||
0xF38A|ゼニー||
0xF38B|カラック||
0xF38C|ミース||
0xF38D|ゾフィー||
0xF38E|ワンゼ||
0xF38F|ミッキー||
0xF390|キリエ||
0xF391|クワット||
0xF392|ネガント||
0xF393|ピナピナ||
0xF394|コモ||
0xF395|リンドーン||
0xF396|グレッグ||
0xF397|ナンシー||
0xF398|ポリー||
0xF399|ジョン||
0xF39A|シロ||
0xF39B|ブリジット||
0xF39C|フンバー||
0xF39D|フローラ||
0xF39E|カール||
0xF39F|モウギュ||
0xF3A0|グレイ||
0xF3A1|マール||
0xF3A2|トーサカ||
0xF3A3|カンカン||
0xF3A4|ハミル||
0xF3A5|カザ||
0xF3A6|レビロ||
0xF3A7|エッコ||
0xF3A8|ブッチー||
0xF3A9|イラ||
0xF3AA|スール||
0xF3AB|スキット||
0xF3AC|コエット||
0xF3AD|サブロー||
0xF3AE|シシル||
0xF3AF|リボン||
0xF3B0|テツ||
0xF3B1|カルメル||
0xF3B2|ジェロニモ||
0xF3B3|シニア||
0xF3B4|ケンケン||
0xF3B5|パパヤ||
0xF3B6|アラザン||
0xF3B7|タリア||
0xF3B8|ジャック||
0xF3B9|ページ||
0xF3BA|ロナルド||
0xF3BB|クラーク||
0xF3BC|キンク||
0xF3BD|レーデリア||
0xF3BE|エビータ||
0xF3BF|エイワス||
0xF3C0|シボシボ||
0xF3C1|アスラン||
0xF3C2|グレアム||
0xF3C3|ホイックス||
0xF3C4|マミタン||
0xF3C5|ウェイト||
0xF3C6|サージ||
0xF3C7|ヒッテモニ||
0xF3C8|ベロリン||
0xF3C9|ダンドン||
0xF3CA|この人に　メダル王の城のことを 教えますか？||
0xF3CB|この人に　<TOWN>のことを 教えますか？||
0xF3CC|ホフマンの家||
0xF3CD|なし||
0xF3CE|イムルの牢屋||
0xF3CF|なぞの火口||
0xF3D0|ブランカ||
0xF3D1|さばくの宿屋||
0xF3D2|きつねヶ原||
0xF3D3|ボンモールの牢屋||
0xF3D4|レイクナバ||
0xF3D5|アネイル||
0xF3D6|ハバリア||
0xF3D7|アッテムト||
0xF3D8|岬のお告げ所||
0xF3D9|サラン||
0xF3DA|テンペ||
0xF3DB|フレノール||
0xF3DC|王家の墓||
0xF3DD|エンドール||
0xF3DE|エンドール関所||
0xF3DF|サントハイム関所||
0xF3E0|コナンベリー||
0xF3E1|ミントス||
0xF3E2|モンバーバラ||
0xF3E3|スタンシアラ||
0xF3E4|イムル||
0xF3E5|バトランド||
0xF3E6|村はずれの井戸||
0xF3E7|ガーデンブルグ||
0xF3E8|海辺の村||
0xF3E9|リバーサイド||
0xF3EA|ゴットサイド||
0xF3EB|メダル王の城||
0xF3EC|湖の塔||
0xF3ED|さえずりの塔||
0xF3EE|ラスタ||
0xF3EF|ゴルエイ||
0xF3F0|セシル||
0xF3F1|ピピン||
0xF3F2|ルナ||
0xF3F3|サリル||
0xF3F4|エンチャ||
0xF3F5|ブラーノ||
0xF3F6|パル||
0xF3F7|オニール||
0xF3F8|ボガート||
0xF3F9|コロゴロ||
0xF3FA|ウォーク||
0xF3FB|ピアナ||
0xF3FC|ゴバン||
0xF3FD|レミ||
0xF3FE|ドストン||
0xF3FF|シュンク||
0xF400|マドリア||
0xF401|プキ||
0xF402|クロービス||
0xF403|リンダ||
0xF404|シアン||
0xF405|ルルミー||
0xF406|ペラオス||
0xF407|レディス||
0xF408|パグル||
0xF409|マリン||
0xF40A|レキット||
0xF40B|ブラン||
0xF40C|ギャラン||
0xF40D|ラッツ||
0xF40E|モン||
0xF40F|コードン||
0xF410|ハラド||
0xF411|メサムチョ||
0xF412|ククル||
0xF413|カーサ||
0xF414|ミザベラ||
0xF415|ウィル||
0xF416|ヤニモック||
0xF417|ハック||
0xF418|キレス||
0xF419|エレン||
0xF41A|ユミナ||
0xF41B|ワルドラ||
0xF41C|ー||
0xF41D|ー||
0xF41E|ボウ||
0xF41F|エダル||
0xF420|ミー||
0xF421|ペガソ||
0xF422|リジュ||
0xF423|シーズ||
0xF424|ビリア||
0xF425|スラオット||
0xF426|ステッド||
0xF427|ソルドニア||
0xF428|クーベル||
0xF429|レエチェ||
0xF42A|エンゼラ||
0xF42B|カペッチャ||
0xF42C|ゾラック||
0xF42D|ベードン||
0xF42E|ポレリア||
0xF42F|ウルエス||
0xF430|ナニーワ||
0xF431|ティゴス||
0xF432|グレント||
0xF433|ロンソン||
0xF434|リーベルト||
0xF435|レイア||
0xF436|ピンキー||
0xF437|ジョージ||
0xF438|ラクノン||
0xF439|テグラー||
0xF43A|ノイマン||
0xF43B|ロードム||
0xF43C|トゥムー||
0xF43D|ランチェ||
0xF43E|シャン||
0xF43F|シェドック||
0xF440|ランザール||
0xF441|リシェル||
0xF442|ニューマン||
0xF443|ゾーキー||
0xF444|スラピーノ||
0xF445|タイボーク||
0xF446|ニャニャ||
0xF447|ギョロ||
0xF448|ピーキー||
0xF449|ウオン||
0xF44A|ルソン||
0xF44B|ポラリス||
0xF44C|バート||
0xF44D|ホナジィ||
0xF44E|エルザ||
0xF44F|ロビン||
0xF450|アリ||
0xF451|ノエル||
0xF452|リヴィエラ||
0xF453|キグニー||
0xF454|コディ||
0xF455|クーガン||
0xF456|アンソニー||
0xF457|ブーケ||
0xF458|ドリス||
0xF459|ミロン||
0xF45A|ヒューイ||
0xF45B|ハネス||
0xF45C|クロエ||
0xF45D|マシュー||
0xF45E|バレル||
0xF45F|ディーノ||
0xF460|アイネ||
0xF461|クライネ||
0xF462|ナハトム||
0xF463|ボーン||
0xF464|マレンコフ||
0xF465|メヴィル||
0xF466|アロア||
0xF467|イネス||
0xF468|ウイニー||
0xF469|エバンス||
0xF46A|グーフィー||
0xF46B|ケンネル||
0xF46C|コッポラ||
0xF46D|サミュエル||
0xF46E|スザナ||
0xF46F|ゼブラ||
0xF470|ソダン||
0xF471|タルコフ||
0xF472|チン||
0xF473|コッコ||
0xF474|トマス||
0xF475|ナスダ||
0xF476|ヌヌス||
0xF477|ネヴァン||
0xF478|ノーラ||
0xF479|ハリス||
0xF47A|ヒクソン||
0xF47B|フランソワ||
0xF47C|ベホイミン||
0xF47D|ホーガン||
0xF47E|ロイド||
0xF47F|ケネス||
0xF480|ティム||
0xF481|アラン||
0xF482|ボイド||
0xF483|セリエ||
0xF484|ベイリー||
0xF485|スタンリー||
0xF486|バーキン||
0xF487|ベッソン||
0xF488|カニンガム||
0xF489|ムアコック||
0xF48A|マルゴー||
0xF48B|ケリー||
0xF48C|マローネ||
0xF48D|フォイゾン||
0xF48E|ファラ||
0xF48F|アイゼン||
0xF490|エドワウ||
0xF491|スラキッド||
0xF492|ギャムズ||
0xF493|ガンツ||
0xF494|ライオネル||
0xF495|ジュネ||
0xF496|イエット||
0xF497|アグリ||
0xF498|イザベル||
0xF499|ウドンゲ||
0xF49A|エクル||
0xF49B|オルセン||
0xF49C|カイル||
0xF49D|ギーン||
0xF49E|クレア||
0xF49F|ゲオルグ||
0xF4A0|コニー||
0xF4A1|サム||
0xF4A2|シリア||
0xF4A3|スーザン||
0xF4A4|ソーシャ||
0xF4A5|タナトス||
0xF4A6|チョビン||
0xF4A7|ツァール||
0xF4A8|ドミンゴ||
0xF4A9|ナーニャ||
0xF4AA|ヌルスケ||
0xF4AB|ネルソン||
0xF4AC|ノロイン||
0xF4AD|ピス||
0xF4AE|フボーク||
0xF4AF|ヘレナ||
0xF4B0|ボンバ||
0xF4B1|マカール||
0xF4B2|ムーサ||
0xF4B3|メトロ||
0xF4B4|ドンガアデ||
0xF4B5|モンドー||
0xF4B6|ヤーム||
0xF4B7|ヨロレイヒ||
0xF4B8|リニア||
0xF4B9|ルドスト||
0xF4BA|ローエル||
0xF4BB|ン・ゴグス||
0xF4BC|パノン||
0xF4BD|アンナ||
0xF4BE|ウーハン||
0xF4BF|ギンタ||
0xF4C0|エルドラス||
0xF4C1|オベリア||
0xF4C2|カブ||
0xF4C3|キーマン||
0xF4C4|クルタン||
0xF4C5|ケイ||
0xF4C6|コルドバ||
0xF4C7|サンダー||
0xF4C8|シンプソン||
0xF4C9|スラボン||
0xF4CA|セルシア||
0xF4CB|ソロース||
0xF4CC|ダット||
0xF4CD|チミン||
0xF4CE|ツビット||
0xF4CF|デービス||
0xF4D0|トロノア||
0xF4D1|ナドラス||
0xF4D2|ニキータ||
0xF4D3|ヌラリッヒ||
0xF4D4|ネロ||
0xF4D5|ノックー||
0xF4D6|ハインツ||
0xF4D7|ピット||
0xF4D8|ブルボン||
0xF4D9|ヘルニアス||
0xF4DA|ポルトー||
0xF4DB|メダリア||
0xF4DC|ムーンシア||
0xF4DD|メンドーサ||
0xF4DE|モニカ||
0xF4DF|ヤデル||
0xF4E0|ユリエル||
0xF4E1|ヨブ||
0xF4E2|ヤゴール||
0xF4E3|リグベイダ||
0xF4E4|ルンメニゲ||
0xF4E5|レンコン||
0xF4E6|ロザンナ||
0xF4E7|Ｇ・ピサロ||
0xF4E8|ブレンダ||
0xF4E9|ブラッド||
0xF4EA|サラーム||
0xF4EB|ナディーン||
0xF4EC|ヤッキン||
0xF4ED|フィオナ||
0xF4EE|ファーター||
0xF4EF|ミリアム||
0xF4F0|アバド||
0xF4F1|アベンヌ||
0xF4F2|ゾット||
0xF4F3|ナナ||
0xF4F4|ロッパ||
0xF4F5|シママ||
0xF4F6|リア||
0xF4F7|エミール||
0xF4F8|シモーヌ||
0xF4F9|イーニィ||
0xF4FA|ホネーン||
0xF4FB|ニース||
0xF4FC|ネッド||
0xF4FD|ハニー||
0xF4FE|カレン||
0xF4FF|ミノス||
0xF500|ジーダ||
0xF501|メイ||
0xF502|ワリフト||
0xF503|プライ||
0xF504|ハン||
0xF505|ラゴス||
0xF506|ビビアン||
0xF507|サイモン||
0xF508|ハスター||
0xF509|プレヤ||
0xF50A|ゼニー||
0xF50B|カラック||
0xF50C|ミース||
0xF50D|ゾフィー||
0xF50E|ワンゼ||
0xF50F|ミッキー||
0xF510|キリエ||
0xF511|クワット||
0xF512|ネガント||
0xF513|ピナピナ||
0xF514|コモ||
0xF515|リンドーン||
0xF516|グレッグ||
0xF517|ナンシー||
0xF518|ポリー||
0xF519|ジョン||
0xF51A|シロ||
0xF51B|ブリジット||
0xF51C|フンバー||
0xF51D|フローラ||
0xF51E|カール||
0xF51F|モウギュ||
0xF520|グレイ||
0xF521|マール||
0xF522|トーサカ||
0xF523|カンカン||
0xF524|ハミル||
0xF525|カザ||
0xF526|レビロ||
0xF527|エッコ||
0xF528|ブッチー||
0xF529|イラ||
0xF52A|スール||
0xF52B|スキット||
0xF52C|コエット||
0xF52D|サブロー||
0xF52E|シシル||
0xF52F|リボン||
0xF530|テツ||
0xF531|カルメル||
0xF532|ジェロニモ||
0xF533|シニア||
0xF534|ケンケン||
0xF535|パパヤ||
0xF536|アラザン||
0xF537|タリア||
0xF538|ジャック||
0xF539|ページ||
0xF53A|ロナルド||
0xF53B|クラーク||
0xF53C|キンク||
0xF53D|レーデリア||
0xF53E|エビータ||
0xF53F|エイワス||
0xF540|シボシボ||
0xF541|アスラン||
0xF542|グレアム||
0xF543|ホイックス||
0xF544|マミタン||
0xF545|ウェイト||
0xF546|サージ||
0xF547|ヒッテモニ||
0xF548|ベロリン||
0xF549|ダンドン||
0xF54A|この人に　メダル王の城のことを 教えますか？||
0xF54B|この人に　<TOWN>のことを 教えますか？||
0xF54C|ダミー||
0xF54D|れトルネコ「ホフマンさんには ほんと　頭が下がりますよ。 トルネコ「はじめは　ここまで りっぱな町になるなんて 思ってもみませんでした！||
0xF54E|ブライ「これだけの人数が集まると もはや　ただの町というより ひとつの国。 ブライ「それも　われわれの 努力のたまものですが。フム。||
0xF54F|マーニャ「よーし！　いっちょ ホフマンを　はげますために ここで　踊っちゃうわよ！ マーニャ「……と　思ったけど ライトも　音楽もない所じゃねー。 やめやめ！　やーめたっと。||
0xF550|こが多こ め！||
0xF551|だけ ホフマンさんの仕事も増えます。 身体を　壊さなければいいのですが。||
0xF552|が世界中から　この町に 人が　集まって||
0xF553|がげね！ なんだか　ワクワクしちゃう。||
0xF554|がホフマンさんに会うと いっしょに旅した時のことを 思い出しますね。||
0xF555|マーニャ「ふーん。思ったより 片してるわね　この家。||
0xF556|トルネコ「ホフマンさん　毎日 がんばってるみたいですね。 応援してあげたいなあー。||
0xF557|こてこで　町の人間の 出入りを　管理しているのか。 なかなかマメな男だな　やつは。||
0xF558|なし||
0xF559|男||
0xF55A|おじさん||
0xF55B|老人||
0xF55C|男子供||
0xF55D|女||
0xF55E|おばさん||
0xF55F|老婆||
0xF560|女子供||
0xF561|商人||
0xF562|旅の商人||
0xF563|メイド||
0xF564|バーテン||
0xF565|あらくれ||
0xF566|船乗り||
0xF567|囚人||
0xF568|踊り子||
0xF569|バニー||
0xF56A|神父||
0xF56B|スター||
0xF56C|農夫||
0xF56D|ホビットおじさん||
0xF56E|犬||
0xF56F|ネコ（トラ）||
0xF570|馬（）||
0xF571|牛（白黒ブチ）||
0xF572|ブタ||
0xF573|にわとり||
0xF574|兵士||
0xF575|戦士||
0xF576|詩人||
0xF577|姫||
0xF578|王さま||
0xF579|貴婦人||
0xF57A|エルフ||
0xF57B|天空人男||
0xF57C|天空人女||
0xF57D|天空兵士||
0xF57E|骸骨||
0xF57F|スライム||
0xF580|ホイミスライム||
0xF581|ベホイミスライム||
0xF582|グレートデーモン||
0xF583|アーマー||
0xF584|ぐしゃ顔||
0xF585|目玉||
0xF586|ライオンボール||
0xF587|ミニデーモン||
0xF588|灯台タイガー||
0xF589|イエティ||
0xF58A|狼||
0xF58B|きつね||
0xF58C|パノン||
0xF58D|グランピ||
0xF58E|ロ||
0xF58F|砂漠のおじさん||
0xF590|出身||
0xF591|町から出たい住民をさがす||
0xF592|住民いちらん||
0xF593|ここで　スターだった パノンに負け||
0xF594|いよう わたし　がんば||
0xF595|と大おわ||
0xF596|みす||
0xF597|で「人 せか子マーニャあこ そうは　い||
